Name,Description,Section,Parent Task,Seção do Manual
"10.3.2 Para cada momento de encantamento, defina a ação padrão, o responsável e o gatilho de disparo no...","Para cada momento de encantamento, defina a ação padrão, o responsável e o gatilho de disparo no CRM.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial coordenando marketing e entrega. Empresa média: Gerente de Experiência do Cliente ou Gerente Comercial. Empresa grande: Head de Customer Experience ou Chief Customer Officer.",Seção 10: Jornada do Cliente e Experiência Comercial,10.3. Momentos Críticos de Encantamento e Gestão de Risco,Seção 10: Jornada do Cliente e Experiência Comercial
10.3.3 Liste os momentos de risco emocional ou operacional na jornada.,"Liste os momentos de risco emocional ou operacional na jornada. Exemplos: primeira fatura, primeira entrega grande, período sem contato acima de 30 dias, mudança de responsável na conta e prazo de renovação se aproximando.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial coordenando marketing e entrega. Empresa média: Gerente de Experiência do Cliente ou Gerente Comercial. Empresa grande: Head de Customer Experience ou Chief Customer Officer.",Seção 10: Jornada do Cliente e Experiência Comercial,10.3. Momentos Críticos de Encantamento e Gestão de Risco,Seção 10: Jornada do Cliente e Experiência Comercial
"10.3.4 Para cada momento de risco, defina o protocolo de comunicação proativa: quem contata o cliente, por...","Para cada momento de risco, defina o protocolo de comunicação proativa: quem contata o cliente, por qual canal, com qual mensagem e em qual prazo antes do momento crítico.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial coordenando marketing e entrega. Empresa média: Gerente de Experiência do Cliente ou Gerente Comercial. Empresa grande: Head de Customer Experience ou Chief Customer Officer.",Seção 10: Jornada do Cliente e Experiência Comercial,10.3. Momentos Críticos de Encantamento e Gestão de Risco,Seção 10: Jornada do Cliente e Experiência Comercial
"10.3.5 Configure os alertas no CRM para cada momento mapeado, tanto de encantamento quanto de risco, com...","Configure os alertas no CRM para cada momento mapeado, tanto de encantamento quanto de risco, com antecedência suficiente para a ação ser preparada.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial coordenando marketing e entrega. Empresa média: Gerente de Experiência do Cliente ou Gerente Comercial. Empresa grande: Head de Customer Experience ou Chief Customer Officer.",Seção 10: Jornada do Cliente e Experiência Comercial,10.3. Momentos Críticos de Encantamento e Gestão de Risco,Seção 10: Jornada do Cliente e Experiência Comercial
"10.3.6 Documente os protocolos de encantamento e de risco em uma tabela de referência com: momento, tipo...","Documente os protocolos de encantamento e de risco em uma tabela de referência com: momento, tipo (encantamento ou risco), ação padrão, responsável, gatilho e prazo.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial coordenando marketing e entrega. Empresa média: Gerente de Experiência do Cliente ou Gerente Comercial. Empresa grande: Head de Customer Experience ou Chief Customer Officer.",Seção 10: Jornada do Cliente e Experiência Comercial,10.3. Momentos Críticos de Encantamento e Gestão de Risco,Seção 10: Jornada do Cliente e Experiência Comercial
10.3.7 Revise a tabela semestralmente com base nos feedbacks de NPS e nos registros de churn para...,"Revise a tabela semestralmente com base nos feedbacks de NPS e nos registros de churn para identificar novos momentos críticos não mapeados.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial coordenando marketing e entrega. Empresa média: Gerente de Experiência do Cliente ou Gerente Comercial. Empresa grande: Head de Customer Experience ou Chief Customer Officer.",Seção 10: Jornada do Cliente e Experiência Comercial,10.3. Momentos Críticos de Encantamento e Gestão de Risco,Seção 10: Jornada do Cliente e Experiência Comercial
10.4. Gestão de Expectativas Proativa Estabelecida,"TAREFA MACRO
Estruturar o processo pelo qual vendedores e CSMs comunicam ao cliente o que esperar em cada etapa, evitam promessas além da capacidade de entrega e garantem que o que foi combinado seja registrado e cumprido de forma consistente.

LÓGICA E IMPORTÂNCIA
A maioria dos problemas de relacionamento com clientes não começa em falha de entrega: começa em promessa mal calibrada. O vendedor que exagera para fechar cria um cliente insatisfeito que a operação nunca conseguirá satisfazer, não porque entregou mal, mas porque entregou diferente do que foi prometido. O CSM que herda uma venda com promessas não documentadas passa os primeiros meses gerenciando a frustração do cliente em vez de construir valor. Cada conversa difícil nesse período consome energia que deveria estar sendo investida em expansão e fidelização. Gestão de expectativas proativa não é subprometer: é prometer com precisão e comunicar com antecedência quando algo vai mudar. Um cliente informado com antecedência sobre um atraso reage de forma radicalmente diferente de um cliente surpreendido pelo mesmo atraso. Essa tarefa depende do handoff estruturado entre venda e entrega (tarefa 10.5), do onboarding comercial (tarefa 4.7) e do playbook comercial (tarefa 3.3). A consistência de entrega monitorada aqui impacta diretamente o NPS (tarefa 4.11) e o churn (tarefa 4.5).

REQUISITOS
- Playbook com escopo e limites do que pode ser prometido documentados (tarefa 3.3 concluída). - Política comercial com condições e prazos formalizados (tarefa 3.7 concluída). - CRM com campo de registro de compromissos assumidos por negócio (tarefa 3.4 concluída).

VALIDAÇÃO
- Os limites de promessa por produto estão documentados no playbook? - O campo de compromissos assumidos está configurado no CRM como obrigatório antes do fechamento? - O protocolo de alinhamento de expectativas no início do onboarding está definido? - O processo de comunicação proativa de desvios está documentado com prazo e responsável? - A qualidade das promessas está incluída como critério no coaching comercial? - A correlação entre promessas e NPS pós-onboarding está sendo monitorada por vendedor?

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial coordenando marketing e entrega. Empresa média: Gerente de Experiência do Cliente ou Gerente Comercial. Empresa grande: Head de Customer Experience ou Chief Customer Officer.",Seção 10: Jornada do Cliente e Experiência Comercial,,Seção 10: Jornada do Cliente e Experiência Comercial
10.4.1 Defina o que pode e o que não pode ser prometido em cada etapa da venda.,"Defina o que pode e o que não pode ser prometido em cada etapa da venda. Documente os limites de promessa por produto ou serviço e incorpore ao playbook como seção de referência obrigatória antes do envio de qualquer proposta.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial coordenando marketing e entrega. Empresa média: Gerente de Experiência do Cliente ou Gerente Comercial. Empresa grande: Head de Customer Experience ou Chief Customer Officer.",Seção 10: Jornada do Cliente e Experiência Comercial,10.4. Gestão de Expectativas Proativa Estabelecida,Seção 10: Jornada do Cliente e Experiência Comercial
10.4.2 Crie um campo obrigatório no CRM para registro de compromissos assumidos com o cliente durante a...,"Crie um campo obrigatório no CRM para registro de compromissos assumidos com o cliente durante a negociação. O campo deve ser preenchido antes do fechamento e transferido ao CSM no handoff.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial coordenando marketing e entrega. Empresa média: Gerente de Experiência do Cliente ou Gerente Comercial. Empresa grande: Head de Customer Experience ou Chief Customer Officer.",Seção 10: Jornada do Cliente e Experiência Comercial,10.4. Gestão de Expectativas Proativa Estabelecida,Seção 10: Jornada do Cliente e Experiência Comercial
10.4.3 Estabeleça o protocolo de alinhamento de expectativas no início do onboarding.,"Estabeleça o protocolo de alinhamento de expectativas no início do onboarding. O CSM revisa com o cliente os compromissos registrados no CRM, confirma o entendimento e documenta qualquer divergência identificada.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial coordenando marketing e entrega. Empresa média: Gerente de Experiência do Cliente ou Gerente Comercial. Empresa grande: Head de Customer Experience ou Chief Customer Officer.",Seção 10: Jornada do Cliente e Experiência Comercial,10.4. Gestão de Expectativas Proativa Estabelecida,Seção 10: Jornada do Cliente e Experiência Comercial
10.4.4 Defina o processo de comunicação proativa quando uma entrega não vai ocorrer conforme combinado.,"Defina o processo de comunicação proativa quando uma entrega não vai ocorrer conforme combinado. Estabeleça o prazo mínimo de antecedência para comunicar o cliente, quem comunica, por qual canal e qual é a oferta de solução que acompanha a comunicação.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial coordenando marketing e entrega. Empresa média: Gerente de Experiência do Cliente ou Gerente Comercial. Empresa grande: Head de Customer Experience ou Chief Customer Officer.",Seção 10: Jornada do Cliente e Experiência Comercial,10.4. Gestão de Expectativas Proativa Estabelecida,Seção 10: Jornada do Cliente e Experiência Comercial
10.4.5 Inclua a qualidade das promessas como critério no coaching comercial.,"Inclua a qualidade das promessas como critério no coaching comercial. Nos role-plays e acompanhamentos de reunião (tarefa 6.8), avalie se o vendedor está comprometendo prazos ou condições além do que a operação suporta.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial coordenando marketing e entrega. Empresa média: Gerente de Experiência do Cliente ou Gerente Comercial. Empresa grande: Head de Customer Experience ou Chief Customer Officer.",Seção 10: Jornada do Cliente e Experiência Comercial,10.4. Gestão de Expectativas Proativa Estabelecida,Seção 10: Jornada do Cliente e Experiência Comercial
10.4.6 Monitore a correlação entre promessas registradas no fechamento e satisfação do cliente no NPS...,"Monitore a correlação entre promessas registradas no fechamento e satisfação do cliente no NPS pós-onboarding. Vendedores com NPS pós-onboarding sistematicamente abaixo da média podem estar calibrando mal as expectativas na etapa de venda.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial coordenando marketing e entrega. Empresa média: Gerente de Experiência do Cliente ou Gerente Comercial. Empresa grande: Head de Customer Experience ou Chief Customer Officer.",Seção 10: Jornada do Cliente e Experiência Comercial,10.4. Gestão de Expectativas Proativa Estabelecida,Seção 10: Jornada do Cliente e Experiência Comercial
10.5. Hand-Off Estruturado entre Venda e Entrega,"TAREFA MACRO
Estruturar o processo de transição entre o fechamento comercial e o início da entrega operacional, garantindo que o cliente seja informado com clareza sobre os próximos passos, os prazos realistas, quem será o responsável pela entrega e qual canal de contato utilizar durante o período de espera. O objetivo é eliminar o ""vale"" entre a venda e a ativação, onde o cliente fica sem comunicação e desenvolve a percepção de abandono.

LÓGICA E IMPORTÂNCIA
O momento imediatamente após o fechamento da venda é um dos mais críticos e mais negligenciados da jornada comercial. Durante a negociação, o cliente recebe atenção constante: ligações, e-mails, propostas ajustadas, reuniões de alinhamento. No dia seguinte ao ""sim"", o silêncio começa. O vendedor já está focado no próximo deal. A equipe de entrega ainda não recebeu o bastão. O cliente, que acabou de tomar uma decisão importante, fica sem saber o que acontece a seguir. Esse intervalo gera três problemas concretos. O primeiro é emocional: o cliente começa a duvidar da decisão que tomou. ""Será que fiz a escolha certa?"" é uma pergunta que aparece justamente quando a atenção desaparece. O segundo é operacional: sem um hand-off estruturado, a equipe de entrega recebe informações incompletas sobre o que foi vendido, quais expectativas foram criadas e quais condições foram acordadas. O terceiro é reputacional: o cliente percebe que a empresa se esforçou para vender, mas não demonstrou o mesmo cuidado para entregar. Empresas que perdem clientes nos primeiros 90 dias frequentemente identificam que o problema não estava na entrega em si, mas no vazio entre a venda e o início da entrega. O cliente não saiu porque o produto era ruim; saiu porque se sentiu esquecido no momento em que mais precisava de segurança. Essa tarefa conecta diretamente com o onboarding comercial (tarefa 4.7), que estrutura a ativação do cliente após a entrega ter início. Conecta também com a gestão de expectativas (tarefa 10.4), que define o que foi comunicado durante a venda e que deve ser preservado na transição. Os dados de satisfação desse momento alimentam o NPS (tarefa 4.11) e a análise de churn precoce (tarefa 4.5).

REQUISITOS
- Processo de fechamento comercial com registro completo no CRM (tarefa 3.4 concluída). - Equipe de entrega ou operações com responsável definido por conta. - Gestão de expectativas documentada durante a venda (tarefa 10.4 concluída). - Template de comunicação de transição aprovado.

VALIDAÇÃO
- O checklist de informações obrigatórias para transferência está documentado e configurado no CRM? - A reunião interna de passagem de bastão está acontecendo antes da comunicação com o cliente? - A comunicação de transição está sendo enviada em até 24 horas após o fechamento? - O primeiro contato entre responsável pela entrega e cliente está acontecendo dentro de 48 horas? - O protocolo de comunicação durante período de espera está definido com frequência mínima semanal? - O alerta de tempo entre fechamento e início da entrega está configurado no CRM? - A pesquisa de satisfação pós-hand-off está sendo aplicada?

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial coordenando marketing e entrega. Empresa média: Gerente de Experiência do Cliente ou Gerente Comercial. Empresa grande: Head de Customer Experience ou Chief Customer Officer.",Seção 10: Jornada do Cliente e Experiência Comercial,,Seção 10: Jornada do Cliente e Experiência Comercial
